response_id,selection,question_pk,choices,message_id,survey_id,answer,question_id,seed_id,chain_name,question_type,survey_name,num_questions_per_player,survey_type,experiment,subj_id,response_ix,audio,chain_id,parent_id,generation,rejected,verified,start_at,end_at,game_name,imitation_name,first_gen_id,is_correct
7525,37,438,"[34, 35, 36, 37]",266,22,35,367,35,glass,true_seed,within-glass-g2,10,within,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7788,36,438,"[34, 35, 36, 37]",266,22,35,367,35,glass,true_seed,within-glass-g2,10,within,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7954,37,438,"[34, 35, 36, 37]",266,22,35,367,35,glass,true_seed,within-glass-g2,10,within,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7084,48,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7155,48,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7693,48,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8115,44,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8147,36,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
8900,40,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
9515,44,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
10025,36,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
10039,36,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
10498,36,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
11989,40,733,"[36, 40, 44, 48]",266,32,36,622,35,glass,category_match,same-3-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7132,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
7255,49,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7284,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
7608,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
7753,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
8043,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
8332,49,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8461,49,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8601,37,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
9776,49,785,"[37, 41, 45, 49]",266,33,37,670,35,glass,category_match,same-4-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7251,46,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7378,34,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
7741,38,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
7977,46,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8076,34,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
8095,46,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
8978,42,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
9040,34,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
10810,46,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,0
11118,34,628,"[34, 38, 42, 46]",266,30,34,525,35,glass,category_match,same-1-g2,10,same,,,,words-in-transition/glass/gen-2_s6e2iLH.wav,5.0,87.0,2,False,True,892.630769231,3413.0,words-in-transition,gen-2_s6e2iLH.wav,87,1
6276,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6363,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6415,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6423,44,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6466,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6622,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6706,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6805,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6854,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6993,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7660,40,561,"[36, 40, 44, 48]",182,28,48,466,48,zipper,true_seed,between-3-g2,10,between,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7119,41,766,"[37, 41, 45, 49]",182,33,49,651,48,zipper,category_match,same-4-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7808,45,766,"[37, 41, 45, 49]",182,33,49,651,48,zipper,category_match,same-4-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8370,49,766,"[37, 41, 45, 49]",182,33,49,651,48,zipper,category_match,same-4-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
8605,41,766,"[37, 41, 45, 49]",182,33,49,651,48,zipper,category_match,same-4-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
9025,41,766,"[37, 41, 45, 49]",182,33,49,651,48,zipper,category_match,same-4-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7353,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7420,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8029,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8299,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8305,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
9197,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
9411,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
9619,39,663,"[35, 39, 43, 47]",182,31,47,556,48,zipper,category_match,same-2-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7679,49,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7690,48,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
7723,49,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8394,48,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
10877,48,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
12261,48,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
12548,47,502,"[46, 47, 48, 49]",182,25,48,419,48,zipper,true_seed,within-zipper-g2,10,within,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7820,42,610,"[34, 38, 42, 46]",182,30,46,507,48,zipper,category_match,same-1-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
7926,38,610,"[34, 38, 42, 46]",182,30,46,507,48,zipper,category_match,same-1-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
8720,38,610,"[34, 38, 42, 46]",182,30,46,507,48,zipper,category_match,same-1-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
9510,46,610,"[34, 38, 42, 46]",182,30,46,507,48,zipper,category_match,same-1-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,1
9679,38,610,"[34, 38, 42, 46]",182,30,46,507,48,zipper,category_match,same-1-g2,10,same,,,,words-in-transition/zipper/gen-2_Mzp83qK.wav,8.0,103.0,2,False,True,0.0,,words-in-transition,gen-2_Mzp83qK.wav,103,0
6277,48,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6304,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6305,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6420,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6611,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6631,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6642,44,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
6657,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6833,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6845,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7662,40,569,"[36, 40, 44, 48]",536,28,44,474,44,water,true_seed,between-3-g2,10,between,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6716,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6733,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
6771,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7483,44,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
7506,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7865,44,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
8038,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
8283,44,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
8296,44,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
8344,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
8350,43,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
9465,45,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
10704,42,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
12160,44,487,"[42, 43, 44, 45]",536,24,44,408,44,water,true_seed,within-water-g2,10,within,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
6860,47,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7279,39,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7433,39,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
7742,39,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
9126,47,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
9400,39,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
9806,43,690,"[35, 39, 43, 47]",536,31,43,583,44,water,category_match,same-2-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
7230,41,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
8203,49,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
8434,45,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
8583,41,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,0
8682,45,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
9716,45,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
10006,45,796,"[37, 41, 45, 49]",536,33,45,681,44,water,category_match,same-4-g2,10,same,,,,words-in-transition/water/gen-2_VlLBb0X.wav,7.0,220.0,2,False,True,0.0,,words-in-transition,gen-2_VlLBb0X.wav,220,1
