message_id,audio,chain_id,parent_id,generation,rejected,verified,start_at,end_at,game_name,chain_name,message_name,seed_id
67,words-in-transition/zipper/gen-1_1T5kn5p.wav,8,47.0,1,True,True,0.0,,words-in-transition,zipper,gen-1_1T5kn5p.wav,47
118,words-in-transition/zipper/gen-1_7gau3UE.wav,8,49.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_7gau3UE.wav,49
141,words-in-transition/zipper/gen-1_A2chacM.wav,8,48.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_A2chacM.wav,48
55,words-in-transition/zipper/gen-1_Cz5Hj76.wav,8,46.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_Cz5Hj76.wav,46
97,words-in-transition/zipper/gen-1_GpBioBr.wav,8,49.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_GpBioBr.wav,49
89,words-in-transition/zipper/gen-1_HyXeIbc.wav,8,46.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_HyXeIbc.wav,46
105,words-in-transition/zipper/gen-1_Leq8t0t.wav,8,48.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_Leq8t0t.wav,48
70,words-in-transition/zipper/gen-1_S9iSkF7.wav,8,48.0,1,False,True,2340.57145,3645.68271935,words-in-transition,zipper,gen-1_S9iSkF7.wav,48
103,words-in-transition/zipper/gen-1_V7d4NFT.wav,8,48.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_V7d4NFT.wav,48
90,words-in-transition/zipper/gen-1_XKU805E.wav,8,46.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_XKU805E.wav,46
132,words-in-transition/zipper/gen-1_eqkbAZV.wav,8,49.0,1,False,True,0.0,1203.85624231,words-in-transition,zipper,gen-1_eqkbAZV.wav,49
113,words-in-transition/zipper/gen-1_j72o0yS.wav,8,47.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_j72o0yS.wav,47
76,words-in-transition/zipper/gen-1_jKvxvMB.wav,8,48.0,1,True,True,0.0,,words-in-transition,zipper,gen-1_jKvxvMB.wav,48
139,words-in-transition/zipper/gen-1_jcgXUr4.wav,8,47.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_jcgXUr4.wav,47
94,words-in-transition/zipper/gen-1_rabZml7.wav,8,49.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_rabZml7.wav,49
117,words-in-transition/zipper/gen-1_rakUKUj.wav,8,47.0,1,False,True,0.0,,words-in-transition,zipper,gen-1_rakUKUj.wav,47
124,words-in-transition/zipper/gen-2.wav,8,97.0,2,True,True,0.0,,words-in-transition,zipper,gen-2.wav,49
207,words-in-transition/zipper/gen-2_20CZETe.wav,8,65.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_20CZETe.wav,49
150,words-in-transition/zipper/gen-2_7xIMs7c.wav,8,105.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_7xIMs7c.wav,48
539,words-in-transition/zipper/gen-2_8TRqzzC.wav,8,113.0,2,False,False,0.0,,words-in-transition,zipper,gen-2_8TRqzzC.wav,47
193,words-in-transition/zipper/gen-2_J8whZvD.wav,8,90.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_J8whZvD.wav,46
198,words-in-transition/zipper/gen-2_L3vdRND.wav,8,117.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_L3vdRND.wav,47
182,words-in-transition/zipper/gen-2_Mzp83qK.wav,8,103.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_Mzp83qK.wav,48
191,words-in-transition/zipper/gen-2_RZuiVf1.wav,8,60.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_RZuiVf1.wav,46
203,words-in-transition/zipper/gen-2_a3gqr46.wav,8,55.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_a3gqr46.wav,46
174,words-in-transition/zipper/gen-2_akSjs6m.wav,8,113.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_akSjs6m.wav,47
177,words-in-transition/zipper/gen-2_b6EUVZ1.wav,8,141.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_b6EUVZ1.wav,48
166,words-in-transition/zipper/gen-2_cBqNjhJ.wav,8,70.0,2,False,True,1087.01538462,3600.73846154,words-in-transition,zipper,gen-2_cBqNjhJ.wav,48
146,words-in-transition/zipper/gen-2_dS0xCAS.wav,8,139.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_dS0xCAS.wav,47
162,words-in-transition/zipper/gen-2_h7nT2ur.wav,8,94.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_h7nT2ur.wav,49
202,words-in-transition/zipper/gen-2_o3StuGH.wav,8,132.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_o3StuGH.wav,49
187,words-in-transition/zipper/gen-2_sGfN5y7.wav,8,53.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_sGfN5y7.wav,47
154,words-in-transition/zipper/gen-2_xlIYurp.wav,8,89.0,2,False,True,827.076923077,2176.0,words-in-transition,zipper,gen-2_xlIYurp.wav,46
158,words-in-transition/zipper/gen-2_xqlqhue.wav,8,118.0,2,False,True,0.0,,words-in-transition,zipper,gen-2_xqlqhue.wav,49
212,words-in-transition/zipper/gen-3.wav,8,202.0,3,False,True,0.0,,words-in-transition,zipper,gen-3.wav,49
255,words-in-transition/zipper/gen-3_0JfOmON.wav,8,162.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_0JfOmON.wav,49
540,words-in-transition/zipper/gen-3_0Lp3Ukr.wav,8,539.0,3,False,False,0.0,,words-in-transition,zipper,gen-3_0Lp3Ukr.wav,47
241,words-in-transition/zipper/gen-3_5bY2EoD.wav,8,154.0,3,False,True,0.0,3720.19390385,words-in-transition,zipper,gen-3_5bY2EoD.wav,46
227,words-in-transition/zipper/gen-3_7eKK2hZ.wav,8,187.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_7eKK2hZ.wav,47
244,words-in-transition/zipper/gen-3_CHDSu21.wav,8,158.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_CHDSu21.wav,49
275,words-in-transition/zipper/gen-3_EHu8y3s.wav,8,182.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_EHu8y3s.wav,48
213,words-in-transition/zipper/gen-3_GIUtJht.wav,8,203.0,3,False,True,0.0,2432.0,words-in-transition,zipper,gen-3_GIUtJht.wav,46
265,words-in-transition/zipper/gen-3_HEbrOFF.wav,8,193.0,3,False,True,3452.38954231,5233.55866923,words-in-transition,zipper,gen-3_HEbrOFF.wav,46
237,words-in-transition/zipper/gen-3_Ou10iuj.wav,8,191.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_Ou10iuj.wav,46
273,words-in-transition/zipper/gen-3_YUQ6LI1.wav,8,166.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_YUQ6LI1.wav,48
223,words-in-transition/zipper/gen-3_b8sIWzk.wav,8,198.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_b8sIWzk.wav,47
218,words-in-transition/zipper/gen-3_cyAFDSU.wav,8,146.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_cyAFDSU.wav,47
230,words-in-transition/zipper/gen-3_g0RNqSE.wav,8,193.0,3,True,True,0.0,,words-in-transition,zipper,gen-3_g0RNqSE.wav,46
276,words-in-transition/zipper/gen-3_gljotOo.wav,8,182.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_gljotOo.wav,48
236,words-in-transition/zipper/gen-3_iuL4L8d.wav,8,177.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_iuL4L8d.wav,48
262,words-in-transition/zipper/gen-3_jlZvqxm.wav,8,150.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_jlZvqxm.wav,48
257,words-in-transition/zipper/gen-3_jpJdUXO.wav,8,174.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_jpJdUXO.wav,47
247,words-in-transition/zipper/gen-3_nBt9Mvp.wav,8,207.0,3,False,True,0.0,,words-in-transition,zipper,gen-3_nBt9Mvp.wav,49
283,words-in-transition/zipper/gen-4.wav,8,227.0,4,False,True,0.0,,words-in-transition,zipper,gen-4.wav,47
332,words-in-transition/zipper/gen-4_10x9kTQ.wav,8,262.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_10x9kTQ.wav,48
290,words-in-transition/zipper/gen-4_1uZ4tIn.wav,8,265.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_1uZ4tIn.wav,46
309,words-in-transition/zipper/gen-4_4BisY1o.wav,8,275.0,4,True,True,0.0,,words-in-transition,zipper,gen-4_4BisY1o.wav,48
288,words-in-transition/zipper/gen-4_4IXMbqO.wav,8,255.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_4IXMbqO.wav,49
342,words-in-transition/zipper/gen-4_90DBiOW.wav,8,218.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_90DBiOW.wav,47
338,words-in-transition/zipper/gen-4_EaR7U1L.wav,8,223.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_EaR7U1L.wav,47
318,words-in-transition/zipper/gen-4_ExtX83N.wav,8,213.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_ExtX83N.wav,46
294,words-in-transition/zipper/gen-4_L1nbr0W.wav,8,257.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_L1nbr0W.wav,47
350,words-in-transition/zipper/gen-4_LbfMyVp.wav,8,244.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_LbfMyVp.wav,49
322,words-in-transition/zipper/gen-4_MlXjbki.wav,8,241.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_MlXjbki.wav,46
313,words-in-transition/zipper/gen-4_OVR6Hbv.wav,8,212.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_OVR6Hbv.wav,49
299,words-in-transition/zipper/gen-4_TssJPKG.wav,8,237.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_TssJPKG.wav,46
330,words-in-transition/zipper/gen-4_UlLs8V6.wav,8,247.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_UlLs8V6.wav,49
325,words-in-transition/zipper/gen-4_XLnpXpk.wav,8,236.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_XLnpXpk.wav,48
345,words-in-transition/zipper/gen-4_Zo7piLj.wav,8,275.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_Zo7piLj.wav,48
352,words-in-transition/zipper/gen-4_iDr5BNF.wav,8,276.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_iDr5BNF.wav,48
547,words-in-transition/zipper/gen-4_te8tMDc.wav,8,540.0,4,True,True,0.0,,words-in-transition,zipper,gen-4_te8tMDc.wav,47
306,words-in-transition/zipper/gen-4_xNF0L1K.wav,8,273.0,4,False,True,0.0,,words-in-transition,zipper,gen-4_xNF0L1K.wav,48
357,words-in-transition/zipper/gen-5.wav,8,299.0,5,False,True,0.0,,words-in-transition,zipper,gen-5.wav,46
391,words-in-transition/zipper/gen-5_3TldM6P.wav,8,313.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_3TldM6P.wav,49
374,words-in-transition/zipper/gen-5_6DEht9w.wav,8,350.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_6DEht9w.wav,49
422,words-in-transition/zipper/gen-5_6zcvX3A.wav,8,306.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_6zcvX3A.wav,48
401,words-in-transition/zipper/gen-5_FALEv0x.wav,8,342.0,5,True,True,0.0,,words-in-transition,zipper,gen-5_FALEv0x.wav,47
387,words-in-transition/zipper/gen-5_Kf5loHF.wav,8,290.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_Kf5loHF.wav,46
377,words-in-transition/zipper/gen-5_Oag4kXH.wav,8,338.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_Oag4kXH.wav,47
443,words-in-transition/zipper/gen-5_RZUkEiS.wav,8,342.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_RZUkEiS.wav,47
360,words-in-transition/zipper/gen-5_RiLXy5M.wav,8,288.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_RiLXy5M.wav,49
392,words-in-transition/zipper/gen-5_SG8M4bJ.wav,8,322.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_SG8M4bJ.wav,46
415,words-in-transition/zipper/gen-5_UvsIWYR.wav,8,283.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_UvsIWYR.wav,47
400,words-in-transition/zipper/gen-5_Vl8XeBA.wav,8,345.0,5,True,True,0.0,,words-in-transition,zipper,gen-5_Vl8XeBA.wav,48
380,words-in-transition/zipper/gen-5_XBVPK6g.wav,8,325.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_XBVPK6g.wav,48
371,words-in-transition/zipper/gen-5_Z3VuRL8.wav,8,318.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_Z3VuRL8.wav,46
440,words-in-transition/zipper/gen-5_gPB8jSR.wav,8,345.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_gPB8jSR.wav,48
412,words-in-transition/zipper/gen-5_kx95ZWp.wav,8,332.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_kx95ZWp.wav,48
418,words-in-transition/zipper/gen-5_rSex3Dd.wav,8,352.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_rSex3Dd.wav,48
409,words-in-transition/zipper/gen-5_rkzrCmn.wav,8,330.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_rkzrCmn.wav,49
366,words-in-transition/zipper/gen-5_wQcPcdR.wav,8,294.0,5,False,True,0.0,,words-in-transition,zipper,gen-5_wQcPcdR.wav,47
548,words-in-transition/zipper/gen-5_xzC4nAV.wav,8,547.0,5,True,True,0.0,,words-in-transition,zipper,gen-5_xzC4nAV.wav,47
426,words-in-transition/zipper/gen-6.wav,8,415.0,6,True,True,0.0,,words-in-transition,zipper,gen-6.wav,47
453,words-in-transition/zipper/gen-6_0JEUmaL.wav,8,392.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_0JEUmaL.wav,46
473,words-in-transition/zipper/gen-6_3ziZu2n.wav,8,380.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_3ziZu2n.wav,48
493,words-in-transition/zipper/gen-6_4QiwB9l.wav,8,360.0,6,True,True,0.0,,words-in-transition,zipper,gen-6_4QiwB9l.wav,49
508,words-in-transition/zipper/gen-6_DIMsA8b.wav,8,371.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_DIMsA8b.wav,46
505,words-in-transition/zipper/gen-6_G0hxKcI.wav,8,360.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_G0hxKcI.wav,49
446,words-in-transition/zipper/gen-6_GPnW0NB.wav,8,377.0,6,True,True,0.0,,words-in-transition,zipper,gen-6_GPnW0NB.wav,47
456,words-in-transition/zipper/gen-6_LwSEBsX.wav,8,357.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_LwSEBsX.wav,46
478,words-in-transition/zipper/gen-6_NgdiJPC.wav,8,371.0,6,True,True,0.0,,words-in-transition,zipper,gen-6_NgdiJPC.wav,46
494,words-in-transition/zipper/gen-6_QYViOTw.wav,8,440.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_QYViOTw.wav,48
430,words-in-transition/zipper/gen-6_RW2mCrM.wav,8,374.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_RW2mCrM.wav,49
435,words-in-transition/zipper/gen-6_VE3GGWb.wav,8,391.0,6,False,True,0.0,2443.45378462,words-in-transition,zipper,gen-6_VE3GGWb.wav,49
468,words-in-transition/zipper/gen-6_WsUpf4u.wav,8,366.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_WsUpf4u.wav,47
484,words-in-transition/zipper/gen-6_YS67HQW.wav,8,409.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_YS67HQW.wav,49
461,words-in-transition/zipper/gen-6_dql7AJf.wav,8,443.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_dql7AJf.wav,47
477,words-in-transition/zipper/gen-6_est722m.wav,8,418.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_est722m.wav,48
488,words-in-transition/zipper/gen-6_oDmaFag.wav,8,387.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_oDmaFag.wav,46
462,words-in-transition/zipper/gen-6_v77MNPr.wav,8,422.0,6,False,True,0.0,,words-in-transition,zipper,gen-6_v77MNPr.wav,48
553,words-in-transition/zipper/gen-6_zpbZWto.wav,8,548.0,6,True,True,0.0,,words-in-transition,zipper,gen-6_zpbZWto.wav,47
499,words-in-transition/zipper/gen-7.wav,8,462.0,7,False,True,0.0,,words-in-transition,zipper,gen-7.wav,48
512,words-in-transition/zipper/gen-7_3MbX2fP.wav,8,456.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_3MbX2fP.wav,46
561,words-in-transition/zipper/gen-7_4dJUtYX.wav,8,430.0,7,False,False,0.0,,words-in-transition,zipper,gen-7_4dJUtYX.wav,49
517,words-in-transition/zipper/gen-7_BsjkUkL.wav,8,508.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_BsjkUkL.wav,46
565,words-in-transition/zipper/gen-7_KIjQI9U.wav,8,488.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_KIjQI9U.wav,46
528,words-in-transition/zipper/gen-7_Muvl0HM.wav,8,484.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_Muvl0HM.wav,49
521,words-in-transition/zipper/gen-7_O6HtAHa.wav,8,477.0,7,False,True,497.169230769,2092.25384615,words-in-transition,zipper,gen-7_O6HtAHa.wav,48
525,words-in-transition/zipper/gen-7_TNrcF0g.wav,8,494.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_TNrcF0g.wav,48
532,words-in-transition/zipper/gen-7_WNWQOeP.wav,8,505.0,7,False,True,0.0,,words-in-transition,zipper,gen-7_WNWQOeP.wav,49
557,words-in-transition/zipper/gen-7_ydmEqN7.wav,8,435.0,7,False,False,0.0,,words-in-transition,zipper,gen-7_ydmEqN7.wav,49
46,words-in-transition/zipper/seed.wav,8,,0,False,True,0.0,,words-in-transition,zipper,seed.wav,46
49,words-in-transition/zipper/seed_4SsN51C.wav,8,,0,False,True,0.0,,words-in-transition,zipper,seed_4SsN51C.wav,49
48,words-in-transition/zipper/seed_9LHQOgu.wav,8,,0,False,True,0.0,,words-in-transition,zipper,seed_9LHQOgu.wav,48
47,words-in-transition/zipper/seed_L30N3dp.wav,8,,0,False,True,0.0,,words-in-transition,zipper,seed_L30N3dp.wav,47
18,words-in-transition-test/glass/gen-1.wav,1,1.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1.wav,1
32,words-in-transition-test/glass/gen-1_23MvfL2.wav,1,1.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_23MvfL2.wav,1
169,words-in-transition-test/glass/gen-1_6yU0CTH.wav,1,2.0,1,False,True,0.0,,words-in-transition-test,glass,gen-1_6yU0CTH.wav,2
28,words-in-transition-test/glass/gen-1_C3l5Sle.wav,1,2.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_C3l5Sle.wav,2
83,words-in-transition-test/glass/gen-1_TfPIj2K.wav,1,1.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_TfPIj2K.wav,1
121,words-in-transition-test/glass/gen-1_YPop1pA.wav,1,4.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_YPop1pA.wav,4
80,words-in-transition-test/glass/gen-1_dlu6BWs.wav,1,3.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_dlu6BWs.wav,3
23,words-in-transition-test/glass/gen-1_hcFqdi8.wav,1,2.0,1,False,False,0.0,,words-in-transition-test,glass,gen-1_hcFqdi8.wav,2
128,words-in-transition-test/glass/gen-1_phhKYgc.wav,1,2.0,1,False,True,0.0,,words-in-transition-test,glass,gen-1_phhKYgc.wav,2
1,words-in-transition-test/glass/seed.wav,1,,0,True,False,0.0,,words-in-transition-test,glass,seed.wav,1
3,words-in-transition-test/glass/seed_1rdw4gX.wav,1,,0,True,False,0.0,,words-in-transition-test,glass,seed_1rdw4gX.wav,3
4,words-in-transition-test/glass/seed_IRla7VZ.wav,1,,0,True,False,0.0,,words-in-transition-test,glass,seed_IRla7VZ.wav,4
2,words-in-transition-test/glass/seed_PBuFpxW.wav,1,,0,True,False,0.0,,words-in-transition-test,glass,seed_PBuFpxW.wav,2
19,words-in-transition-test/tear/gen-1.wav,2,5.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1.wav,5
21,words-in-transition-test/tear/gen-1_I7R6uTr.wav,2,6.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_I7R6uTr.wav,6
27,words-in-transition-test/tear/gen-1_ICKNfz3.wav,2,6.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_ICKNfz3.wav,6
120,words-in-transition-test/tear/gen-1_Uugg7Bo.wav,2,7.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_Uugg7Bo.wav,7
170,words-in-transition-test/tear/gen-1_bFfJrjs.wav,2,7.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_bFfJrjs.wav,7
130,words-in-transition-test/tear/gen-1_oFJCOt6.wav,2,6.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_oFJCOt6.wav,6
81,words-in-transition-test/tear/gen-1_oW8sngi.wav,2,8.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_oW8sngi.wav,8
29,words-in-transition-test/tear/gen-1_tgJWLsL.wav,2,7.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_tgJWLsL.wav,7
85,words-in-transition-test/tear/gen-1_wllsljd.wav,2,6.0,1,False,False,0.0,,words-in-transition-test,tear,gen-1_wllsljd.wav,6
5,words-in-transition-test/tear/seed.wav,2,,0,True,False,0.0,,words-in-transition-test,tear,seed.wav,5
7,words-in-transition-test/tear/seed_2fKjLRd.wav,2,,0,True,False,0.0,,words-in-transition-test,tear,seed_2fKjLRd.wav,7
6,words-in-transition-test/tear/seed_cPwKmlD.wav,2,,0,True,False,0.0,,words-in-transition-test,tear,seed_cPwKmlD.wav,6
8,words-in-transition-test/tear/seed_tLdtFHA.wav,2,,0,True,False,0.0,,words-in-transition-test,tear,seed_tLdtFHA.wav,8
17,words-in-transition-test/water/gen-1.wav,3,12.0,1,False,False,0.0,,words-in-transition-test,water,gen-1.wav,12
122,words-in-transition-test/water/gen-1_0XAFR7B.wav,3,10.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_0XAFR7B.wav,10
131,words-in-transition-test/water/gen-1_29OXUvH.wav,3,9.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_29OXUvH.wav,9
168,words-in-transition-test/water/gen-1_5RUrRhB.wav,3,11.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_5RUrRhB.wav,11
79,words-in-transition-test/water/gen-1_FQ8toua.wav,3,12.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_FQ8toua.wav,12
24,words-in-transition-test/water/gen-1_FqCM1SN.wav,3,10.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_FqCM1SN.wav,10
25,words-in-transition-test/water/gen-1_OLZWqtC.wav,3,9.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_OLZWqtC.wav,9
30,words-in-transition-test/water/gen-1_r0erP1j.wav,3,9.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_r0erP1j.wav,9
127,words-in-transition-test/water/gen-1_t7g6Iaq.wav,3,11.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_t7g6Iaq.wav,11
82,words-in-transition-test/water/gen-1_zBEtpaH.wav,3,9.0,1,False,False,0.0,,words-in-transition-test,water,gen-1_zBEtpaH.wav,9
9,words-in-transition-test/water/seed.wav,3,,0,True,False,0.0,,words-in-transition-test,water,seed.wav,9
10,words-in-transition-test/water/seed_8QirWZ7.wav,3,,0,True,False,0.0,,words-in-transition-test,water,seed_8QirWZ7.wav,10
12,words-in-transition-test/water/seed_ep9TEPx.wav,3,,0,True,False,0.0,,words-in-transition-test,water,seed_ep9TEPx.wav,12
11,words-in-transition-test/water/seed_fd1dWFi.wav,3,,0,True,False,0.0,,words-in-transition-test,water,seed_fd1dWFi.wav,11
20,words-in-transition-test/zipper/gen-1.wav,4,16.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1.wav,16
78,words-in-transition-test/zipper/gen-1_5evUa7W.wav,4,15.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_5evUa7W.wav,15
84,words-in-transition-test/zipper/gen-1_ApEU2w4.wav,4,14.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_ApEU2w4.wav,14
129,words-in-transition-test/zipper/gen-1_J7uHBX9.wav,4,15.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_J7uHBX9.wav,15
22,words-in-transition-test/zipper/gen-1_Rb2vkfj.wav,4,14.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_Rb2vkfj.wav,14
33,words-in-transition-test/zipper/gen-1_SZBNuTO.wav,4,14.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_SZBNuTO.wav,14
31,words-in-transition-test/zipper/gen-1_U9ahbqO.wav,4,15.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_U9ahbqO.wav,15
119,words-in-transition-test/zipper/gen-1_ZARZV0m.wav,4,15.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_ZARZV0m.wav,15
26,words-in-transition-test/zipper/gen-1_fzMFQzn.wav,4,14.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_fzMFQzn.wav,14
171,words-in-transition-test/zipper/gen-1_qZJE5FG.wav,4,16.0,1,False,False,0.0,,words-in-transition-test,zipper,gen-1_qZJE5FG.wav,16
13,words-in-transition-test/zipper/seed.wav,4,,0,True,False,0.0,,words-in-transition-test,zipper,seed.wav,13
15,words-in-transition-test/zipper/seed_AGGdLVo.wav,4,,0,True,False,0.0,,words-in-transition-test,zipper,seed_AGGdLVo.wav,15
14,words-in-transition-test/zipper/seed_B2LLmRJ.wav,4,,0,True,False,0.0,,words-in-transition-test,zipper,seed_B2LLmRJ.wav,14
16,words-in-transition-test/zipper/seed_VRwiRSM.wav,4,,0,True,False,0.0,,words-in-transition-test,zipper,seed_VRwiRSM.wav,16
